stift_kode,Stift,provsti_kode,Provsti,sognekode,Sogn
5,Fyens Stift,507,Svendborg Provsti,7720,Vejstrup Sogn
5,Fyens Stift,507,Svendborg Provsti,7699,Vester Skerninge Sogn
5,Fyens Stift,507,Svendborg Provsti,7675,Vor Frue Sogn
5,Fyens Stift,507,Svendborg Provsti,7682,Øster Skerninge Sogn
5,Fyens Stift,508,Fåborg Provsti,7752,Allested Sogn
5,Fyens Stift,508,Fåborg Provsti,7765,Avernakø Sogn
5,Fyens Stift,508,Fåborg Provsti,7746,Brahetrolleborg Sogn
5,Fyens Stift,508,Fåborg Provsti,7696,Diernæs Sogn
5,Fyens Stift,508,Fåborg Provsti,7695,Fåborg Sogn
5,Fyens Stift,508,Fåborg Provsti,7763,Horne Sogn
5,Fyens Stift,508,Fåborg Provsti,7761,Håstrup Sogn
5,Fyens Stift,508,Fåborg Provsti,7747,Krarup Sogn
5,Fyens Stift,508,Fåborg Provsti,7764,Lyø Sogn
5,Fyens Stift,508,Fåborg Provsti,7754,Nørre Broby Sogn
5,Fyens Stift,508,Fåborg Provsti,7759,Sandholts Lyndelse Sogn
5,Fyens Stift,508,Fåborg Provsti,7762,Svanninge Sogn
5,Fyens Stift,508,Fåborg Provsti,7755,Sønder Broby Sogn
5,Fyens Stift,508,Fåborg Provsti,7753,Vejle Sogn
5,Fyens Stift,508,Fåborg Provsti,7758,Vester Hæsinge Sogn
5,Fyens Stift,508,Fåborg Provsti,7697,Vester Åby Sogn
5,Fyens Stift,508,Fåborg Provsti,7757,Øster Hæsinge Sogn
5,Fyens Stift,508,Fåborg Provsti,7698,Åstrup Sogn
5,Fyens Stift,512,Hjallese Provsti,7868,Agedrup Sogn
5,Fyens Stift,512,Hjallese Provsti,7880,Allerup Sogn
5,Fyens Stift,512,Hjallese Provsti,7845,Allesø Sogn
5,Fyens Stift,512,Hjallese Provsti,7790,Bellinge Sogn
5,Fyens Stift,512,Hjallese Provsti,7789,Brændekilde Sogn
5,Fyens Stift,512,Hjallese Provsti,7787,Dalum Sogn
5,Fyens Stift,512,Hjallese Provsti,7881,Davinde Sogn
5,Fyens Stift,512,Hjallese Provsti,9142,Dyrup Sogn
5,Fyens Stift,512,Hjallese Provsti,7792,Fangel Sogn
5,Fyens Stift,512,Hjallese Provsti,7879,Fraugde Sogn
5,Fyens Stift,512,Hjallese Provsti,9131,Hjallese Sogn
5,Fyens Stift,512,Hjallese Provsti,7886,Højby Sogn
5,Fyens Stift,512,Hjallese Provsti,7785,Korup Sogn
5,Fyens Stift,512,Hjallese Provsti,7844,Lumby Sogn
5,Fyens Stift,512,Hjallese Provsti,7847,Næsby Sogn
5,Fyens Stift,512,Hjallese Provsti,7846,Næsbyhoved-Broby Sogn
5,Fyens Stift,512,Hjallese Provsti,7784,Paarup Sogn
5,Fyens Stift,512,Hjallese Provsti,9253,Ravnebjerg Sogn
5,Fyens Stift,512,Hjallese Provsti,7788,Sanderum Sogn
5,Fyens Stift,512,Hjallese Provsti,7877,Seden Sogn
5,Fyens Stift,512,Hjallese Provsti,7791,Stenløse Sogn
5,Fyens Stift,512,Hjallese Provsti,9252,Stige Sogn
5,Fyens Stift,512,Hjallese Provsti,9148,Tornbjerg Sogn
5,Fyens Stift,512,Hjallese Provsti,7786,Ubberud Sogn
5,Fyens Stift,512,Hjallese Provsti,7878,Åsum Sogn
5,Fyens Stift,513,Midtfyn Provsti,7750,Espe Sogn
5,Fyens Stift,513,Midtfyn Provsti,7749,Gestelev Sogn
5,Fyens Stift,513,Midtfyn Provsti,7768,Gislev Sogn
5,Fyens Stift,513,Midtfyn Provsti,7701,Heden Sogn
5,Fyens Stift,513,Midtfyn Provsti,7738,Hellerup Sogn
5,Fyens Stift,513,Midtfyn Provsti,7748,Herringe Sogn
5,Fyens Stift,513,Midtfyn Provsti,7756,Hillerslev Sogn
5,Fyens Stift,513,Midtfyn Provsti,7688,Kværndrup Sogn
5,Fyens Stift,513,Midtfyn Provsti,7885,Nørre Lyndelse Sogn
5,Fyens Stift,513,Midtfyn Provsti,7887,Nørre Søby Sogn
5,Fyens Stift,513,Midtfyn Provsti,7766,Ringe Sogn
5,Fyens Stift,513,Midtfyn Provsti,7883,Rolfsted Sogn
5,Fyens Stift,513,Midtfyn Provsti,7767,Ryslinge Sogn
5,Fyens Stift,513,Midtfyn Provsti,7737,Søllinge Sogn
5,Fyens Stift,513,Midtfyn Provsti,7739,Sønder Højrup Sogn
5,Fyens Stift,513,Midtfyn Provsti,7884,Sønder Nærå Sogn
5,Fyens Stift,513,Midtfyn Provsti,7751,Vantinge Sogn
5,Fyens Stift,513,Midtfyn Provsti,7740,Årslev Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,9254,Bagenkop Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7717,Bregninge Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7702,Bøstrup Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7711,Fodslette Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7707,Fuglsbølle Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7705,Hou Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7709,Humble Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7708,Lindelse Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7706,Longelse Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7712,Magleby Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7714,Marstal Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7715,Rise Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7741,Rudkøbing Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7742,Simmerbølle Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7743,Skrøbelev Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7703,Snøde Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7704,Stoense Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7694,Strynø Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7718,Søby Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7716,Tranderup Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7744,Tranekær Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7710,Tryggelev Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7745,Tullebølle Sogn
5,Fyens Stift,514,Langeland-Ærø Provsti,7713,Ærøskøbing Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7725,Aunslev Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7870,Birkende Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7726,Bovense Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7875,Dalby Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7769,Ellested Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7727,Flødstrup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7734,Frørup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7736,Herrested Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,9257,Hjulby Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,9293,Kerteminde-Drigstrup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7731,Kullerup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7800,Kølstrup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7770,Langå Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7869,Marslev Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7873,Mesinge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7798,Munkebo Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7724,Nyborg Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7732,Refsvindinge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7872,Revninge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7871,Rynkeby Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7882,Rønninge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7876,Stubberup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7773,Svindinge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,9256,Taarup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7728,Ullerslev Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7874,Viby Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7733,Vindinge Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7771,Øksendrup Sogn
5,Fyens Stift,515,Kerteminde-Nyborg Provsti,7735,Ørbæk Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8365,Ansgars Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8364,Budolfi Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8373,Hans Egedes Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8374,Hasseris Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,9110,Margrethe Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8369,Sankt Markus Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8372,Vejgaard Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8367,Vesterkær Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8366,Vor Frelsers Sogn
6,Aalborg Stift,601,Aalborg Budolfi Provsti,8368,Vor Frue Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8382,Ajstrup Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8387,Hals Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8384,Hammer Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8383,Horsens Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,9225,Hou Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8376,Hvorup Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8377,Lindholm Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8375,Nørresundby Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8381,Sulsted Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8386,Ulsted Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8378,Vadum Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,8385,Vester Hassing Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,9136,Vodskov Sogn
6,Aalborg Stift,602,Aalborg Nordre Provsti,9197,Øster Hassing-Gåser Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8342,Bislev Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8389,Dall Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8276,Ejdrup Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8332,Ellidshøj Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8362,Farstrup Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8388,Ferslev Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8330,Frejlev Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,9107,Godthåb Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8363,Lundby Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8327,Nibe Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8331,Nørholm Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8356,Sebber Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8357,Store Ajstrup Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8333,Svenstrup Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8329,Sønderholm Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8328,Vokslev Sogn
6,Aalborg Stift,603,Aalborg Vestre Provsti,8390,Volsted Sogn
6,Aalborg Stift,604,Hadsund Provsti,8303,Als Sogn
6,Aalborg Stift,604,Hadsund Provsti,9184,Arden Sogn
6,Aalborg Stift,604,Hadsund Provsti,8311,Astrup Sogn
6,Aalborg Stift,604,Hadsund Provsti,8309,Oue Sogn
6,Aalborg Stift,604,Hadsund Provsti,8313,Rold Sogn
6,Aalborg Stift,604,Hadsund Provsti,8308,Rostrup Sogn
6,Aalborg Stift,604,Hadsund Provsti,8304,Skelund Sogn
6,Aalborg Stift,604,Hadsund Provsti,8310,Valsgaard Sogn
6,Aalborg Stift,604,Hadsund Provsti,8314,Vebbestrup Sogn
6,Aalborg Stift,604,Hadsund Provsti,8305,Visborg Sogn
6,Aalborg Stift,604,Hadsund Provsti,9191,Vive-Hadsund Sogn
6,Aalborg Stift,604,Hadsund Provsti,9216,Øster Hurup Sogn
6,Aalborg Stift,605,Brønderslev Provsti,9156,Agersted Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8452,Asaa Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8402,Brønderslev Sogn
6,Aalborg Stift,605,Brønderslev Provsti,9224,Dorf Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8451,Dronninglund Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8419,Hallund Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8449,Hellevad Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8417,Hellum Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8427,Hjallerup Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8416,Jerslev Sogn
6,Aalborg Stift,605,Brønderslev Provsti,9223,Melholt Sogn
6,Aalborg Stift,605,Brønderslev Provsti,9220,Mylund Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8403,Serritslev Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8413,Stenum Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8411,Tise Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8412,Tolstrup Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8448,Voer Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8450,Ørum Sogn
6,Aalborg Stift,605,Brønderslev Provsti,8418,Øster Brønderslev Sogn
6,Aalborg Stift,605,Brønderslev Provsti,9221,Øster Hjermitslev Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8464,Asdal Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8460,Astrup Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8429,Bindslev Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8461,Bjergby Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8437,Byrum Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8438,Hals Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8465,Hirtshals Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8463,Horne Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8432,Hørmested Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,9063,Lendum Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8428,Mosbjerg Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8462,Mygdal Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8459,Sindal Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,9229,Sørig Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8431,Tolne Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8466,Tornby Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8482,Tversted Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8483,Uggerby Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8457,Ugilt Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8439,Vesterø Sogn
6,Aalborg Stift,607,Hjørring Nordre Provsti,8467,Vidstrup Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8478,Abildgård Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8447,Albæk-Lyngså Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8479,Bangsbostrand Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8430,Elling Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8435,Flade Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8476,Frederikshavn Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8436,Gærum Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,9228,Hulsig Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8444,Hørby Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,9230,Jerup Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8442,Karup Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,9231,Kvissel Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8481,Råbjerg Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8480,Skagen Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8434,Skærum Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8446,Skæve Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8440,Sæby Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8445,Torslev Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8441,Understed Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8443,Volstrup Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,9226,Østervrå Sogn
6,Aalborg Stift,608,Frederikshavn Provsti,8433,Åsted Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8423,Alstrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8400,Bejstrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8380,Biersted Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8393,Brovst Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8426,Gjøl Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8717,Gøttrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8397,Haverslev Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8710,Hjortdal Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8425,Hune Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8420,Ingstrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8424,Jetsmark Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8716,Kettrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8711,Klim Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,9234,Koldmose Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,9180,Kollerup-Fjerritslev Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,9150,Langeslund Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8391,Lerup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8422,Saltum Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8398,Skræm Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8395,Torslev Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8392,Tranum Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8401,Vedsted Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8421,Vester Hjermitslev Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8712,Vester Torup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8713,Vust Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8394,Øland Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8396,Øster Svenstrup Sogn
6,Aalborg Stift,609,Jammerbugt Provsti,8379,Aaby Sogn
6,Aalborg Stift,610,Thisted Provsti,8720,Arup Sogn
6,Aalborg Stift,610,Thisted Provsti,8732,Hansted Sogn
6,Aalborg Stift,610,Thisted Provsti,8642,Hillerslev Sogn
6,Aalborg Stift,610,Thisted Provsti,8647,Hjardemål Sogn
6,Aalborg Stift,610,Thisted Provsti,8728,Hundborg Sogn
6,Aalborg Stift,610,Thisted Provsti,8645,Hunstrup Sogn
6,Aalborg Stift,610,Thisted Provsti,8729,Jannerup Sogn
6,Aalborg Stift,610,Thisted Provsti,8727,Kallerup Sogn
6,Aalborg Stift,610,Thisted Provsti,9127,Klitmøller Sogn
6,Aalborg Stift,610,Thisted Provsti,8643,Kåstrup Sogn
6,Aalborg Stift,610,Thisted Provsti,8715,Lild Sogn
6,Aalborg Stift,610,Thisted Provsti,8734,Nors Sogn
6,Aalborg Stift,610,Thisted Provsti,8731,Ræhr Sogn
6,Aalborg Stift,610,Thisted Provsti,8644,Sennels Sogn
6,Aalborg Stift,610,Thisted Provsti,8724,Sjørring Sogn
6,Aalborg Stift,610,Thisted Provsti,8723,Skinnerup Sogn
6,Aalborg Stift,610,Thisted Provsti,8726,Skjoldborg Sogn
6,Aalborg Stift,610,Thisted Provsti,8721,Thisted Sogn
6,Aalborg Stift,610,Thisted Provsti,8725,Thorsted Sogn
6,Aalborg Stift,610,Thisted Provsti,8722,Tilsted Sogn
6,Aalborg Stift,610,Thisted Provsti,8735,Tved Sogn
6,Aalborg Stift,610,Thisted Provsti,8714,Tømmerby Sogn
6,Aalborg Stift,610,Thisted Provsti,8730,Vang Sogn
6,Aalborg Stift,610,Thisted Provsti,8719,Vesløs Sogn
6,Aalborg Stift,610,Thisted Provsti,8736,Vester Vandet Sogn
6,Aalborg Stift,610,Thisted Provsti,8733,Vigsø Sogn
6,Aalborg Stift,610,Thisted Provsti,9129,Vorupør Sogn
6,Aalborg Stift,610,Thisted Provsti,8718,Øsløs Sogn
6,Aalborg Stift,610,Thisted Provsti,8737,Øster Vandet Sogn
6,Aalborg Stift,610,Thisted Provsti,8646,Østerild Sogn
6,Aalborg Stift,611,Sydthy Provsti,8649,Agger Sogn
6,Aalborg Stift,611,Sydthy Provsti,9198,Bedsted-Grurup Sogn
6,Aalborg Stift,611,Sydthy Provsti,8651,Boddum Sogn
6,Aalborg Stift,611,Sydthy Provsti,8664,Harring Sogn
6,Aalborg Stift,611,Sydthy Provsti,8683,Hassing Sogn
6,Aalborg Stift,611,Sydthy Provsti,9320,Helligsø-Gettrup Sogn
6,Aalborg Stift,611,Sydthy Provsti,8686,Heltborg Sogn
6,Aalborg Stift,611,Sydthy Provsti,8650,Hurup Sogn
6,Aalborg Stift,611,Sydthy Provsti,8689,Hvidbjerg Vesten Å Sogn
6,Aalborg Stift,611,Sydthy Provsti,8667,Hørdum Sogn
6,Aalborg Stift,611,Sydthy Provsti,8663,Hørsted Sogn
6,Aalborg Stift,611,Sydthy Provsti,8691,Lodbjerg Sogn
6,Aalborg Stift,611,Sydthy Provsti,8661,Nørhå Sogn
6,Aalborg Stift,611,Sydthy Provsti,8666,Skyum Sogn
6,Aalborg Stift,611,Sydthy Provsti,8660,Snedsted Sogn
6,Aalborg Stift,611,Sydthy Provsti,8665,Stagstrup Sogn
6,Aalborg Stift,611,Sydthy Provsti,9235,Stenbjerg Sogn
6,Aalborg Stift,611,Sydthy Provsti,8662,Sønderhå Sogn
6,Aalborg Stift,611,Sydthy Provsti,8648,Vestervig Sogn
6,Aalborg Stift,611,Sydthy Provsti,8684,Villerslev Sogn
6,Aalborg Stift,611,Sydthy Provsti,8685,Visby Sogn
6,Aalborg Stift,611,Sydthy Provsti,8652,Ydby Sogn
6,Aalborg Stift,611,Sydthy Provsti,8690,Ørum Sogn
6,Aalborg Stift,612,Morsø Provsti,9236,Agerø Sogn
6,Aalborg Stift,612,Morsø Provsti,8673,Alsted Sogn
6,Aalborg Stift,612,Morsø Provsti,8672,Bjergby Sogn
6,Aalborg Stift,612,Morsø Provsti,8677,Dragstrup Sogn
6,Aalborg Stift,612,Morsø Provsti,8669,Ejerslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8694,Elsø Sogn
6,Aalborg Stift,612,Morsø Provsti,8682,Erslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8671,Flade Sogn
6,Aalborg Stift,612,Morsø Provsti,8695,Frøslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8679,Galtrup Sogn
6,Aalborg Stift,612,Morsø Provsti,8702,Hvidbjerg Sogn
6,Aalborg Stift,612,Morsø Provsti,8670,Jørsby Sogn
6,Aalborg Stift,612,Morsø Provsti,8700,Karby Sogn
6,Aalborg Stift,612,Morsø Provsti,8705,Ljørslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8693,Lødderup Sogn
6,Aalborg Stift,612,Morsø Provsti,8696,Mollerup Sogn
6,Aalborg Stift,612,Morsø Provsti,8692,Nykøbing M Sogn
6,Aalborg Stift,612,Morsø Provsti,8698,Ovtrup Sogn
6,Aalborg Stift,612,Morsø Provsti,8699,Rakkeby Sogn
6,Aalborg Stift,612,Morsø Provsti,8701,Redsted Sogn
6,Aalborg Stift,612,Morsø Provsti,8668,Sejerslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8678,Skallerup Sogn
6,Aalborg Stift,612,Morsø Provsti,8675,Solbjerg Sogn
6,Aalborg Stift,612,Morsø Provsti,8676,Sundby Sogn
6,Aalborg Stift,612,Morsø Provsti,8674,Sønder Dråby Sogn
6,Aalborg Stift,612,Morsø Provsti,8697,Tæbring Sogn
6,Aalborg Stift,612,Morsø Provsti,8681,Tødsø Sogn
6,Aalborg Stift,612,Morsø Provsti,8703,Vejerslev Sogn
6,Aalborg Stift,612,Morsø Provsti,8708,Vester Assels Sogn
6,Aalborg Stift,612,Morsø Provsti,8706,Ørding Sogn
6,Aalborg Stift,612,Morsø Provsti,9328,Øster Assels-Blidstrup Sogn
6,Aalborg Stift,612,Morsø Provsti,8680,Øster Jølby Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,9157,Gistrup Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,9232,Gudumholm Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8318,Gunderup Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8345,Komdrup Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8323,Lillevorde Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8324,Mou Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8344,Nørre Kongerslev Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8371,Nørre Tranders Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8319,Nøvling Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,9187,Romdrup-Klarup Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,9237,Rørdal Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8326,Sejlflod Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,9076,Skalborg Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8325,Storvorde Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8343,Sønder Kongerslev Sogn
6,Aalborg Stift,613,Aalborg Østre Provsti,8370,Sønder Tranders Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,9101,Bistrup Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8406,Børglum Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8415,Em Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8474,Harritslev Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8405,Hæstrup Sogn
6,Aalborg Stift,614,Hjørring Søndre Provsti,8472,Jelstrup Sogn
